voy_id,flow,area_no,size,planned_qty,snapshot_qty,new_qty
453396,OF,AD,20,3,3.0,0.0
453396,OF,E4,20,2,2.0,0.0
453396,OF,EC,20,2,2.0,0.0
453396,OZ,11,20,2,2.0,0.0
453396,OZ,12,20,1,1.0,0.0
453396,OZ,13,20,2,2.0,0.0
453396,OZ,14,20,3,3.0,0.0
453396,OZ,15,20,2,2.0,0.0
453396,OZ,22,20,5,5.0,0.0
453396,OZ,24,20,4,4.0,0.0
453396,OZ,30,20,1,1.0,0.0
453396,OZ,32,20,1,1.0,0.0
453396,OZ,33,20,3,3.0,0.0
453396,OZ,42,20,6,6.0,0.0
453396,OZ,43,20,1,1.0,0.0
453396,OZ,45,20,3,3.0,0.0
453396,OZ,46,20,1,1.0,0.0
453396,OZ,47,20,1,1.0,0.0
453396,OZ,48,20,2,2.0,0.0
453396,OZ,51,20,17,17.0,0.0
453396,OZ,53,20,5,5.0,0.0
453396,OZ,54,20,1,1.0,0.0
453396,OZ,55,20,2,2.0,0.0
453396,OZ,60,20,1,1.0,0.0
453396,OZ,63,20,1,1.0,0.0
453396,OZ,64,20,2,2.0,0.0
453396,OZ,66,20,2,2.0,0.0
453396,OZ,68,20,1,1.0,0.0
453396,OZ,6B,20,1,1.0,0.0
453396,OZ,70,20,5,5.0,0.0
453396,OZ,71,20,3,3.0,0.0
453396,OZ,72,20,1,1.0,0.0
453396,OZ,73,20,3,3.0,0.0
453396,OZ,75,20,3,3.0,0.0
453396,OZ,76,20,12,12.0,0.0
453396,OZ,77,20,1,1.0,0.0
453396,OZ,78,20,7,7.0,0.0
453396,OZ,80,20,8,8.0,0.0
453396,OZ,81,20,8,8.0,0.0
453396,OZ,83,20,3,3.0,0.0
453396,OZ,84,20,2,2.0,0.0
453396,OZ,86,20,6,6.0,0.0
453396,OZ,88,20,1,1.0,0.0
453396,OZ,93,20,5,5.0,0.0
453396,OZ,94,20,5,5.0,0.0
453396,OZ,9C,20,4,4.0,0.0
453396,OZ,E2,20,1,1.0,0.0
453396,OZ,E3,20,1,1.0,0.0
453396,OZ,E4,20,1,1.0,0.0
453396,OZ,EA,20,3,3.0,0.0
453396,T,10,20,1,1.0,0.0
453396,T,12,20,8,8.0,0.0
453396,T,13,20,8,8.0,0.0
453396,T,14,20,8,8.0,0.0
453396,T,15,20,10,10.0,0.0
453396,T,16,20,1,1.0,0.0
453396,T,17,20,1,1.0,0.0
453396,T,24,20,1,1.0,0.0
453396,T,26,20,2,2.0,0.0
453396,T,27,20,1,1.0,0.0
453396,T,30,20,1,1.0,0.0
453396,T,32,20,11,11.0,0.0
453396,T,33,20,9,9.0,0.0
453396,T,3G,20,3,3.0,0.0
453396,T,41,20,1,1.0,0.0
