plan_level,voyage_id,group_id,demand_source,flow,port,size,height,weight_class,special_stow,special_stow_code,area_no,bay_no,row_no,row_allocation,six_bay_block_id,six_bay_block_bays,six_bay_block_total_boxes,planned_boxes,IYC_CHEIGHTCD,IYC_CSZ_CSIZECD,IYC_CWEIGHT,IYC_POT_UNLDPORT,IYC_EVOY_ID
small,454548,454548_S072,document,T,TRIST,20,PQ,3,False,NORMAL,55,29,04,55|29:04:3,55-SB03,25|27|29|31|33|35,35,3,PQ,20,3,TRIST,
small,454548,454548_S073,document,T,TRIST,20,PQ,4,False,NORMAL,24,09,03,24|09:03:1,24-SB01,01|03|05|07|09|11,15,1,PQ,20,4,TRIST,
small,454548,454548_S073,document,T,TRIST,20,PQ,4,False,NORMAL,24,09,04,24|09:04:1,24-SB01,01|03|05|07|09|11,15,1,PQ,20,4,TRIST,
small,454548,454548_S073,document,T,TRIST,20,PQ,4,False,NORMAL,24,09,06,24|09:06:2,24-SB01,01|03|05|07|09|11,15,2,PQ,20,4,TRIST,
small,454548,454548_S073,document,T,TRIST,20,PQ,4,False,NORMAL,24,23,01,24|23:01:1,24-SB02,13|15|17|19|21|23,24,1,PQ,20,4,TRIST,
small,454548,454548_S073,document,T,TRIST,20,PQ,4,False,NORMAL,24,23,02,24|23:02:1,24-SB02,13|15|17|19|21|23,24,1,PQ,20,4,TRIST,
small,454548,454548_S073,document,T,TRIST,20,PQ,4,False,NORMAL,24,23,03,24|23:03:4,24-SB02,13|15|17|19|21|23,24,4,PQ,20,4,TRIST,
small,454548,454548_S073,document,T,TRIST,20,PQ,4,False,NORMAL,24,23,04,24|23:04:4,24-SB02,13|15|17|19|21|23,24,4,PQ,20,4,TRIST,
small,454548,454548_S073,document,T,TRIST,20,PQ,4,False,NORMAL,24,23,05,24|23:05:1,24-SB02,13|15|17|19|21|23,24,1,PQ,20,4,TRIST,
small,454548,454548_S073,document,T,TRIST,20,PQ,4,False,NORMAL,24,23,06,24|23:06:3,24-SB02,13|15|17|19|21|23,24,3,PQ,20,4,TRIST,
small,454548,454548_S073,document,T,TRIST,20,PQ,4,False,NORMAL,24,35,06,24|35:06:1,24-SB03,25|27|29|31|33|35,48,1,PQ,20,4,TRIST,
small,454548,454548_S073,document,T,TRIST,20,PQ,4,False,NORMAL,24,41,01,24|41:01:3,24-SB04,37|39|41|43|45|47,37,3,PQ,20,4,TRIST,
small,454548,454548_S073,document,T,TRIST,20,PQ,4,False,NORMAL,24,41,02,24|41:02:3,24-SB04,37|39|41|43|45|47,37,3,PQ,20,4,TRIST,
small,454548,454548_S073,document,T,TRIST,20,PQ,4,False,NORMAL,24,55,01,24|55:01:3,24-SB05,49|51|53|55|57|59,13,3,PQ,20,4,TRIST,
small,454548,454548_S073,document,T,TRIST,20,PQ,4,False,NORMAL,24,55,02,24|55:02:1,24-SB05,49|51|53|55|57|59,13,1,PQ,20,4,TRIST,
small,454548,454548_S073,document,T,TRIST,20,PQ,4,False,NORMAL,24,55,04,24|55:04:4,24-SB05,49|51|53|55|57|59,13,4,PQ,20,4,TRIST,
small,454548,454548_S074,document,T,TRIST,20,PQ,5,False,NORMAL,55,21,01,55|21:01:1,55-SB02,13|15|17|19|21|23,45,1,PQ,20,5,TRIST,
small,454548,454548_S074,document,T,TRIST,20,PQ,5,False,NORMAL,55,21,02,55|21:02:4,55-SB02,13|15|17|19|21|23,45,4,PQ,20,5,TRIST,
small,454548,454548_S074,document,T,TRIST,20,PQ,5,False,NORMAL,55,27,01,55|27:01:3,55-SB03,25|27|29|31|33|35,35,3,PQ,20,5,TRIST,
small,454548,454548_S074,document,T,TRIST,20,PQ,5,False,NORMAL,55,27,02,55|27:02:4,55-SB03,25|27|29|31|33|35,35,4,PQ,20,5,TRIST,
small,454548,454548_S074,document,T,TRIST,20,PQ,5,False,NORMAL,55,27,03,55|27:03:4,55-SB03,25|27|29|31|33|35,35,4,PQ,20,5,TRIST,
small,454548,454548_S074,document,T,TRIST,20,PQ,5,False,NORMAL,55,27,04,55|27:04:4,55-SB03,25|27|29|31|33|35,35,4,PQ,20,5,TRIST,
small,454548,454548_S074,document,T,TRIST,20,PQ,5,False,NORMAL,55,27,05,55|27:05:2,55-SB03,25|27|29|31|33|35,35,2,PQ,20,5,TRIST,
small,454548,454548_S074,document,T,TRIST,20,PQ,5,False,NORMAL,55,27,06,55|27:06:3,55-SB03,25|27|29|31|33|35,35,3,PQ,20,5,TRIST,
small,454548,454548_S075,document,T,TRMER,20,PQ,3,False,NORMAL,32,05,05,32|05:05:1,32-SB01,01|03|05|07|09|11,77,1,PQ,20,3,TRMER,
small,454548,454548_S076,document,T,TRMER,20,PQ,4,False,NORMAL,13,39,03,13|39:03:1,13-SB04,37|39|41|43|45|47,32,1,PQ,20,4,TRMER,
small,454548,454548_S076,document,T,TRMER,20,PQ,4,False,NORMAL,13,39,04,13|39:04:2,13-SB04,37|39|41|43|45|47,32,2,PQ,20,4,TRMER,
small,454548,454548_S076,document,T,TRMER,20,PQ,4,False,NORMAL,13,39,06,13|39:06:1,13-SB04,37|39|41|43|45|47,32,1,PQ,20,4,TRMER,
small,454548,454548_S076,document,T,TRMER,20,PQ,4,False,NORMAL,13,53,01,13|53:01:3,,,0,3,PQ,20,4,TRMER,
small,454548,454548_S076,document,T,TRMER,20,PQ,4,False,NORMAL,13,53,05,13|53:05:1,,,0,1,PQ,20,4,TRMER,
small,454548,454548_S076,document,T,TRMER,20,PQ,4,False,NORMAL,13,53,06,13|53:06:1,,,0,1,PQ,20,4,TRMER,
small,454548,454548_S077,document,T,TRMER,20,PQ,5,False,NORMAL,13,07,06,13|07:06:2,13-SB01,01|03|05|07|09|11,47,2,PQ,20,5,TRMER,
small,454548,454548_S077,document,T,TRMER,20,PQ,5,False,NORMAL,32,05,05,32|05:05:1,32-SB01,01|03|05|07|09|11,77,1,PQ,20,5,TRMER,
small,454548,454548_S078,document,T,TRTEK,20,PQ,2,False,NORMAL,42,05,04,42|05:04:3,42-SB01,01|03|05|07|09|11,87,3,PQ,20,2,TRTEK,
small,454548,454548_S079,document,T,TRTEK,20,PQ,3,False,NORMAL,42,11,01,42|11:01:3,42-SB01,01|03|05|07|09|11,87,3,PQ,20,3,TRTEK,
small,454548,454548_S079,document,T,TRTEK,20,PQ,3,False,NORMAL,42,11,02,42|11:02:4,42-SB01,01|03|05|07|09|11,87,4,PQ,20,3,TRTEK,
small,454548,454548_S079,document,T,TRTEK,20,PQ,3,False,NORMAL,42,11,03,42|11:03:3,42-SB01,01|03|05|07|09|11,87,3,PQ,20,3,TRTEK,
small,454548,454548_S079,document,T,TRTEK,20,PQ,3,False,NORMAL,42,11,04,42|11:04:2,42-SB01,01|03|05|07|09|11,87,2,PQ,20,3,TRTEK,
small,454548,454548_S079,document,T,TRTEK,20,PQ,3,False,NORMAL,42,11,06,42|11:06:2,42-SB01,01|03|05|07|09|11,87,2,PQ,20,3,TRTEK,
small,454548,454548_S080,document,T,TRTEK,20,PQ,4,False,NORMAL,42,07,01,42|07:01:2,42-SB01,01|03|05|07|09|11,87,2,PQ,20,4,TRTEK,
small,454548,454548_S080,document,T,TRTEK,20,PQ,4,False,NORMAL,42,07,02,42|07:02:4,42-SB01,01|03|05|07|09|11,87,4,PQ,20,4,TRTEK,
small,454548,454548_S080,document,T,TRTEK,20,PQ,4,False,NORMAL,42,07,03,42|07:03:4,42-SB01,01|03|05|07|09|11,87,4,PQ,20,4,TRTEK,
small,454548,454548_S080,document,T,TRTEK,20,PQ,4,False,NORMAL,42,07,04,42|07:04:4,42-SB01,01|03|05|07|09|11,87,4,PQ,20,4,TRTEK,
small,454548,454548_S080,document,T,TRTEK,20,PQ,4,False,NORMAL,42,07,05,42|07:05:3,42-SB01,01|03|05|07|09|11,87,3,PQ,20,4,TRTEK,
small,454548,454548_S080,document,T,TRTEK,20,PQ,4,False,NORMAL,42,07,06,42|07:06:3,42-SB01,01|03|05|07|09|11,87,3,PQ,20,4,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,05,02,33|05:02:1,33-SB01,01|03|05|07|09|11,54,1,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,05,03,33|05:03:4,33-SB01,01|03|05|07|09|11,54,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,05,04,33|05:04:3,33-SB01,01|03|05|07|09|11,54,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,05,05,33|05:05:2,33-SB01,01|03|05|07|09|11,54,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,05,06,33|05:06:2,33-SB01,01|03|05|07|09|11,54,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,07,02,33|07:02:1,33-SB01,01|03|05|07|09|11,54,1,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,07,03,33|07:03:4,33-SB01,01|03|05|07|09|11,54,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,07,04,33|07:04:3,33-SB01,01|03|05|07|09|11,54,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,07,05,33|07:05:2,33-SB01,01|03|05|07|09|11,54,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,07,06,33|07:06:2,33-SB01,01|03|05|07|09|11,54,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,09,01,33|09:01:2,33-SB01,01|03|05|07|09|11,54,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,09,02,33|09:02:3,33-SB01,01|03|05|07|09|11,54,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,09,03,33|09:03:3,33-SB01,01|03|05|07|09|11,54,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,09,04,33|09:04:4,33-SB01,01|03|05|07|09|11,54,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,09,05,33|09:05:2,33-SB01,01|03|05|07|09|11,54,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,09,06,33|09:06:2,33-SB01,01|03|05|07|09|11,54,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,15,01,33|15:01:2,33-SB02,13|15|17|19|21|23,50,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,15,02,33|15:02:4,33-SB02,13|15|17|19|21|23,50,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,15,03,33|15:03:4,33-SB02,13|15|17|19|21|23,50,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,15,04,33|15:04:4,33-SB02,13|15|17|19|21|23,50,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,15,05,33|15:05:3,33-SB02,13|15|17|19|21|23,50,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,15,06,33|15:06:2,33-SB02,13|15|17|19|21|23,50,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,17,01,33|17:01:2,33-SB02,13|15|17|19|21|23,50,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,17,02,33|17:02:4,33-SB02,13|15|17|19|21|23,50,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,17,03,33|17:03:4,33-SB02,13|15|17|19|21|23,50,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,17,04,33|17:04:4,33-SB02,13|15|17|19|21|23,50,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,17,05,33|17:05:3,33-SB02,13|15|17|19|21|23,50,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,17,06,33|17:06:2,33-SB02,13|15|17|19|21|23,50,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,27,01,33|27:01:1,33-SB03,25|27|29|31|33|35,44,1,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,27,02,33|27:02:4,33-SB03,25|27|29|31|33|35,44,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,27,04,33|27:04:3,33-SB03,25|27|29|31|33|35,44,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,27,05,33|27:05:2,33-SB03,25|27|29|31|33|35,44,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,27,06,33|27:06:1,33-SB03,25|27|29|31|33|35,44,1,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,33,02,33|33:02:2,33-SB03,25|27|29|31|33|35,44,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,33,03,33|33:03:3,33-SB03,25|27|29|31|33|35,44,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,33,04,33|33:04:1,33-SB03,25|27|29|31|33|35,44,1,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,33,05,33|33:05:2,33-SB03,25|27|29|31|33|35,44,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,35,03,33|35:03:4,33-SB03,25|27|29|31|33|35,44,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,35,04,33|35:04:3,33-SB03,25|27|29|31|33|35,44,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,35,05,33|35:05:2,33-SB03,25|27|29|31|33|35,44,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,37,01,33|37:01:3,33-SB04,37|39|41|43|45|47,73,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,37,02,33|37:02:3,33-SB04,37|39|41|43|45|47,73,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,37,03,33|37:03:3,33-SB04,37|39|41|43|45|47,73,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,37,04,33|37:04:1,33-SB04,37|39|41|43|45|47,73,1,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,37,05,33|37:05:2,33-SB04,37|39|41|43|45|47,73,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,37,06,33|37:06:3,33-SB04,37|39|41|43|45|47,73,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,39,01,33|39:01:3,33-SB04,37|39|41|43|45|47,73,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,39,02,33|39:02:3,33-SB04,37|39|41|43|45|47,73,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,39,03,33|39:03:3,33-SB04,37|39|41|43|45|47,73,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,39,04,33|39:04:1,33-SB04,37|39|41|43|45|47,73,1,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,39,05,33|39:05:2,33-SB04,37|39|41|43|45|47,73,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,39,06,33|39:06:3,33-SB04,37|39|41|43|45|47,73,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,41,01,33|41:01:1,33-SB04,37|39|41|43|45|47,73,1,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,41,02,33|41:02:2,33-SB04,37|39|41|43|45|47,73,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,41,03,33|41:03:4,33-SB04,37|39|41|43|45|47,73,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,41,04,33|41:04:3,33-SB04,37|39|41|43|45|47,73,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,41,05,33|41:05:3,33-SB04,37|39|41|43|45|47,73,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,41,06,33|41:06:2,33-SB04,37|39|41|43|45|47,73,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,43,01,33|43:01:3,33-SB04,37|39|41|43|45|47,73,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,43,02,33|43:02:2,33-SB04,37|39|41|43|45|47,73,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,43,03,33|43:03:1,33-SB04,37|39|41|43|45|47,73,1,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,43,04,33|43:04:3,33-SB04,37|39|41|43|45|47,73,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,43,05,33|43:05:3,33-SB04,37|39|41|43|45|47,73,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,43,06,33|43:06:2,33-SB04,37|39|41|43|45|47,73,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,45,01,33|45:01:3,33-SB04,37|39|41|43|45|47,73,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,45,02,33|45:02:2,33-SB04,37|39|41|43|45|47,73,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,45,03,33|45:03:1,33-SB04,37|39|41|43|45|47,73,1,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,45,04,33|45:04:3,33-SB04,37|39|41|43|45|47,73,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,45,05,33|45:05:3,33-SB04,37|39|41|43|45|47,73,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,45,06,33|45:06:2,33-SB04,37|39|41|43|45|47,73,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,51,01,33|51:01:3,33-SB05,49|51|53|55|57|59,95,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,51,02,33|51:02:2,33-SB05,49|51|53|55|57|59,95,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,51,03,33|51:03:4,33-SB05,49|51|53|55|57|59,95,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,51,04,33|51:04:4,33-SB05,49|51|53|55|57|59,95,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,51,05,33|51:05:2,33-SB05,49|51|53|55|57|59,95,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,51,06,33|51:06:2,33-SB05,49|51|53|55|57|59,95,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,53,01,33|53:01:3,33-SB05,49|51|53|55|57|59,95,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,53,02,33|53:02:4,33-SB05,49|51|53|55|57|59,95,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,53,03,33|53:03:4,33-SB05,49|51|53|55|57|59,95,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,53,04,33|53:04:4,33-SB05,49|51|53|55|57|59,95,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,53,05,33|53:05:3,33-SB05,49|51|53|55|57|59,95,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,53,06,33|53:06:3,33-SB05,49|51|53|55|57|59,95,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,55,01,33|55:01:3,33-SB05,49|51|53|55|57|59,95,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,55,02,33|55:02:4,33-SB05,49|51|53|55|57|59,95,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,55,03,33|55:03:4,33-SB05,49|51|53|55|57|59,95,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,55,04,33|55:04:4,33-SB05,49|51|53|55|57|59,95,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,55,05,33|55:05:3,33-SB05,49|51|53|55|57|59,95,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,55,06,33|55:06:3,33-SB05,49|51|53|55|57|59,95,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,57,01,33|57:01:3,33-SB05,49|51|53|55|57|59,95,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,57,02,33|57:02:4,33-SB05,49|51|53|55|57|59,95,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,57,03,33|57:03:3,33-SB05,49|51|53|55|57|59,95,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,57,04,33|57:04:3,33-SB05,49|51|53|55|57|59,95,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,57,05,33|57:05:3,33-SB05,49|51|53|55|57|59,95,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,57,06,33|57:06:2,33-SB05,49|51|53|55|57|59,95,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,59,01,33|59:01:3,33-SB05,49|51|53|55|57|59,95,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,59,02,33|59:02:4,33-SB05,49|51|53|55|57|59,95,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,59,03,33|59:03:3,33-SB05,49|51|53|55|57|59,95,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,59,04,33|59:04:3,33-SB05,49|51|53|55|57|59,95,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,59,05,33|59:05:3,33-SB05,49|51|53|55|57|59,95,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,33,59,06,33|59:06:2,33-SB05,49|51|53|55|57|59,95,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,42,05,01,42|05:01:2,42-SB01,01|03|05|07|09|11,87,2,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,42,05,02,42|05:02:4,42-SB01,01|03|05|07|09|11,87,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,42,05,03,42|05:03:4,42-SB01,01|03|05|07|09|11,87,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,42,13,01,42|13:01:3,42-SB02,13|15|17|19|21|23,62,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,42,13,02,42|13:02:4,42-SB02,13|15|17|19|21|23,62,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,42,13,03,42|13:03:4,42-SB02,13|15|17|19|21|23,62,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,42,13,04,42|13:04:4,42-SB02,13|15|17|19|21|23,62,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,42,13,05,42|13:05:3,42-SB02,13|15|17|19|21|23,62,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,42,13,06,42|13:06:3,42-SB02,13|15|17|19|21|23,62,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,42,15,01,42|15:01:3,42-SB02,13|15|17|19|21|23,62,3,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,42,15,02,42|15:02:4,42-SB02,13|15|17|19|21|23,62,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,42,15,03,42|15:03:4,42-SB02,13|15|17|19|21|23,62,4,PQ,20,5,TRTEK,
small,454548,454548_S081,document,T,TRTEK,20,PQ,5,False,NORMAL,42,15,04,42|15:04:4,42-SB02,13|15|17|19|21|23,62,4,PQ,20,5,TRTEK,
